id,status,response_time,body,tsbefore,tsafter
19948,200,21136068,18955730,1573527130917337087,1573527130938440964
19949,200,20524995,18477692,1573527130938479685,1573527130958972352
19950,200,25555118,23628870,1573527130959011212,1573527130984466542
19951,200,25040593,22719278,1573527130984573420,1573527131009573593
19952,200,22963514,20663408,1573527131009620945,1573527131032519606
19953,200,19746284,18336283,1573527131032591086,1573527131052311974
19954,200,23533267,22273607,1573527131052343813,1573527131075840431
19955,200,20973690,19244277,1573527131075883939,1573527131096829288
19956,200,22598695,21173141,1573527131096864609,1573527131119427172
19957,200,19699608,18430227,1573527131119469739,1573527131139140880
19958,200,21162933,19936637,1573527131139175874,1573527131160299739
19959,200,18967208,17792928,1573527131160345600,1573527131179221893
19960,200,19701468,18469785,1573527131179319932,1573527131198995287
19961,200,21818491,20560826,1573527131199027931,1573527131220821220
19962,200,18742488,17645246,1573527131220852975,1573527131239573264
19963,200,20144453,19060828,1573527131239600526,1573527131259724526
19964,200,20466577,18951764,1573527131259750019,1573527131279944956
19965,200,19517496,18334421,1573527131280223877,1573527131299720795
19966,200,20627155,19326462,1573527131299746375,1573527131320349669
19967,200,21326418,19895986,1573527131320378951,1573527131341682399
19968,200,23576376,20727576,1573527131341710486,1573527131365264660
19969,200,27557358,24255705,1573527131365333122,1573527131392860020
19970,200,19744711,18425430,1573527131392895724,1573527131412620194
19971,200,22207676,20101470,1573527131412645518,1573527131434822566
19972,200,21652373,20260571,1573527131434859241,1573527131456488563
19973,200,20057417,18927248,1573527131456516670,1573527131476553455
19974,200,20154323,18084842,1573527131476579151,1573527131496699115
19975,200,22180393,20751877,1573527131496740938,1573527131518884722
19976,200,20678280,19224759,1573527131518931188,1573527131539579410
19977,200,19481585,18114273,1573527131539616604,1573527131559075989
19978,200,19911505,18509616,1573527131559103926,1573527131578992432
19979,200,22109649,20856947,1573527131579021666,1573527131601110708
19980,200,19554689,18481336,1573527131601136311,1573527131620664257
19981,200,20696418,19522609,1573527131620696090,1573527131641359736
19982,200,20892008,19390113,1573527131641399350,1573527131662268200
19983,200,21304245,20134092,1573527131662328176,1573527131683608584
19984,200,21195992,19988444,1573527131683638794,1573527131704811104
19985,200,20281362,19040943,1573527131704840044,1573527131725069285
19986,200,21459887,19386079,1573527131725126987,1573527131746553351
19987,200,19865964,18516447,1573527131746597445,1573527131766420979
19988,200,19170200,17714716,1573527131766470181,1573527131785613583
19989,200,23131397,21213965,1573527131785646950,1573527131808740042
19990,200,20726973,19205902,1573527131808785137,1573527131829485427
19991,200,21426774,18826663,1573527131829518641,1573527131850862011
19992,200,21383263,19257861,1573527131850952269,1573527131871938825
19993,200,21373373,19849962,1573527131872343814,1573527131893641814
19994,200,19972384,18381350,1573527131893724701,1573527131913676302
19995,200,21629387,20135210,1573527131913702266,1573527131935307376
19996,200,20871714,19503865,1573527131935336941,1573527131956144074
19997,200,20022657,18567049,1573527131956214473,1573527131976211938
19998,200,20859462,19535501,1573527131976242193,1573527131997072825
19999,200,20649310,18799006,1573527131997108903,1573527132017733623
20000,200,20137761,18893717,1573527132017763728,1573527132037881848
20001,200,20876368,18850746,1573527132037906247,1573527132058761306
20002,200,20390453,18834967,1573527132058787576,1573527132079157272
20003,200,19946876,18508527,1573527132079183076,1573527132099108818
20004,200,19440766,18030351,1573527132099135087,1573527132118554807
20005,200,18961440,17658746,1573527132118580896,1573527132137518931
20006,200,19699933,18511055,1573527132137547426,1573527132157226781
20007,200,20488536,18616820,1573527132157280647,1573527132177738244
20008,200,19545900,18337989,1573527132177776313,1573527132197241149
20009,200,20831370,19498529,1573527132197329478,1573527132218131025
20010,200,21035318,19711305,1573527132218167549,1573527132239121203
20011,200,21815267,20456523,1573527132239209862,1573527132260954283
20012,200,20688777,18956438,1573527132261031786,1573527132281693365
20013,200,19825984,17977999,1573527132281727123,1573527132301507037
20014,200,20285163,18183403,1573527132301564456,1573527132321821385
20015,200,21547420,19824100,1573527132321857051,1573527132343383960
20016,200,20849892,19044061,1573527132343409512,1573527132364238837
20017,200,19060410,17832274,1573527132364264628,1573527132383304607
20018,200,21823258,20298552,1573527132383329968,1573527132405129921
20019,200,21418517,19519642,1573527132405158181,1573527132426554190
20020,200,24739104,22411729,1573527132426581824,1573527132451264195
20021,503,1267594,1267594:1072217:909665:1358357:1487048,1573527132451326386,1573527132498518509
20026,200,24129760,21953022,1573527132508695722,1573527132532793137
20027,200,24528272,21184119,1573527132532831092,1573527132557339524
20028,200,23089138,21333174,1573527132557364510,1573527132580433612
20029,200,23191782,21744174,1573527132580458709,1573527132603628616
20030,200,24300131,22987702,1573527132603655587,1573527132627924821
20031,200,20049645,18355629,1573527132628289562,1573527132648284441
20032,200,19236547,18150078,1573527132648344765,1573527132667556074
20033,200,19798636,18670048,1573527132667586401,1573527132687365394
20034,200,20972899,19499764,1573527132687389968,1573527132708339470
20035,200,20937380,19513422,1573527132708367855,1573527132729277895
20036,200,21073483,19749841,1573527132729310436,1573527132750357080
20037,200,20748176,19441445,1573527132750390091,1573527132771107406
20038,200,21095438,19327380,1573527132771143487,1573527132791942610
20039,200,19799982,18282263,1573527132792247058,1573527132811943525
20040,200,20269886,18811496,1573527132812052617,1573527132832291344
20041,200,20460599,19106073,1573527132832327751,1573527132852767313
20042,200,20839238,18385250,1573527132852793460,1573527132873602730
20043,200,20675959,19188696,1573527132873637825,1573527132894292932
20044,200,21056581,19532121,1573527132894365640,1573527132915401885
20045,200,20923983,19459289,1573527132915427216,1573527132936324690
20046,200,20248292,18680957,1573527132936356239,1573527132956535233
20047,200,20327855,18643715,1573527132956610356,1573527132976908010
20048,200,27415500,24877371,1573527132976944791,1573527133004254763
20049,200,21666566,19916843,1573527133004367652,1573527133025988799
20050,200,22625911,20929314,1573527133026045463,1573527133048636948
20051,200,21172646,19486583,1573527133048677929,1573527133069765088
20052,200,20895283,18961865,1573527133069858352,1573527133090708694
20053,200,22853586,21049749,1573527133090762342,1573527133113548139
20054,200,20858399,19102090,1573527133113622758,1573527133134447850
20055,200,20358842,19091920,1573527133134488325,1573527133154806283
20056,200,19159462,17879351,1573527133154854497,1573527133173966197
20057,200,19377092,18089123,1573527133174020705,1573527133193311058
20058,200,22831116,21083535,1573527133193404817,1573527133215953526
20059,200,19641693,18366359,1573527133216241244,1573527133235839898
20060,200,19453624,18269018,1573527133235890259,1573527133255323362
20061,200,20129515,18753324,1573527133255349121,1573527133275458280
20062,200,19613264,18450269,1573527133275483704,1573527133295066483
20063,200,21633088,20353098,1573527133295103299,1573527133316701660
20064,200,20631980,19162121,1573527133316741803,1573527133337348894
20065,200,20025561,18653394,1573527133337380161,1573527133357382719
20066,200,21249720,19027760,1573527133357410947,1573527133378630002
20067,200,22699751,21353539,1573527133378665814,1573527133401335564
20068,200,26253482,24031563,1573527133401370861,1573527133427557464
20069,200,19953695,18583975,1573527133427629856,1573527133447527449
20070,200,20706685,19341003,1573527133447589229,1573527133468272162
20071,200,19494072,18226894,1573527133468301100,1573527133487772975
20072,200,20496976,18854704,1573527133487800143,1573527133508239064
20073,200,20960765,19647952,1573527133508302828,1573527133529198429
20074,200,19958156,18494433,1573527133529269071,1573527133549206550
20075,200,22125734,20644149,1573527133549232176,1573527133571327349
20076,200,23901373,22456140,1573527133571362967,1573527133595239816
20077,200,23263936,21952506,1573527133595269258,1573527133618512536
20078,200,28652428,26197794,1573527133618538191,1573527133647166946
20079,200,30774293,29224208,1573527133647195624,1573527133677918643
20080,200,20579098,19225058,1573527133677975560,1573527133698529762
20081,200,20705415,19569902,1573527133698559751,1573527133719234193
20082,200,19690032,18213695,1573527133719270396,1573527133738926578
20083,200,22549339,20137214,1573527133738967879,1573527133761494496
20084,200,20811383,19377184,1573527133761522174,1573527133782313772
20085,200,20140828,18617931,1573527133782338494,1573527133802419571
20086,200,20892171,19516962,1573527133802484978,1573527133823356899
20087,200,20977662,19490817,1573527133823382124,1573527133844301622
20088,200,20483420,18627985,1573527133844365371,1573527133864785311
20089,200,22328775,20255033,1573527133864855126,1573527133887121291
20090,200,20578487,19201080,1573527133887190138,1573527133907727869
20091,200,21730429,20246113,1573527133907775936,1573527133929471226
20092,200,23277250,21682827,1573527133929513018,1573527133952765272
20093,200,21289156,19927778,1573527133952796767,1573527133974045343
20094,200,19400000,17966082,1573527133974094282,1573527133993451635
20095,200,22335580,20230721,1573527133993501032,1573527134015798552
20096,200,20503639,18620611,1573527134015843271,1573527134036278762
20097,200,20488114,18887261,1573527134036354088,1573527134056805290
20098,200,19491146,17951209,1573527134056850538,1573527134076319122
20099,200,20899043,19320697,1573527134076346778,1573527134097211659
20100,200,21889696,19632099,1573527134097252507,1573527134119121506
20101,200,18386708,17094588,1573527134119175842,1573527134137533415
20102,200,18965294,17754284,1573527134137594979,1573527134156505978
20103,200,19708094,18520662,1573527134156565766,1573527134176253611
20104,200,18449151,17425832,1573527134176308227,1573527134194736796
20105,200,20672959,19645663,1573527134194762446,1573527134215413239
20106,200,19366361,17619668,1573527134215440474,1573527134234742193
20107,200,19603067,18447917,1573527134234812703,1573527134254395703
20108,200,19433003,18091702,1573527134254420727,1573527134273828541
20109,200,20631117,19130591,1573527134273858913,1573527134294460956
20110,200,20099017,18773985,1573527134294496785,1573527134314539210
20111,200,20686437,19203290,1573527134314600969,1573527134335266490
20112,200,20224290,18876423,1573527134335292472,1573527134355497471
20113,200,19123323,17710810,1573527134355521664,1573527134374612474
20114,200,21945078,20421208,1573527134374651428,1573527134396508814
20115,200,20981864,19242705,1573527134396609168,1573527134417561479
20116,200,20353566,18763838,1573527134417597701,1573527134437923057
20117,200,26551754,24533016,1573527134437957852,1573527134464408967
20118,200,20038991,18403740,1573527134464516811,1573527134484519385
20119,200,20091143,18615308,1573527134484563355,1573527134504634004
20120,200,19551197,18064418,1573527134504687912,1573527134524212918
20121,200,18855996,17426917,1573527134524245183,1573527134543079688
20122,200,20838999,19289941,1573527134543106432,1573527134563922843
20123,200,20577681,18931132,1573527134563950500,1573527134584461998
20124,200,19520566,17945579,1573527134584533736,1573527134603941772
20125,200,20088879,18483909,1573527134604060188,1573527134624094471
20126,200,20120540,18377945,1573527134624154497,1573527134644244078
20127,200,19593682,18175599,1573527134644280330,1573527134663851752
20128,200,19772481,18122283,1573527134663879088,1573527134683585975
20129,200,20462747,18833262,1573527134683657453,1573527134704096841
20130,200,20737294,19347110,1573527134704165303,1573527134724882410
20131,200,20873568,19477924,1573527134724908060,1573527134745759823
20132,200,21839781,20448308,1573527134745832011,1573527134767615386
20133,200,21289436,19919131,1573527134767677714,1573527134788911761
20134,200,19899286,18329854,1573527134788973343,1573527134808816173
20135,200,22268734,19640416,1573527134808878306,1573527134831087310
20136,200,21333450,19848859,1573527134831153170,1573527134852463170
20137,200,21098575,19528927,1573527134852492578,1573527134873498526
20138,200,19970129,18392446,1573527134873611966,1573527134893549212
20139,200,19518093,17887168,1573527134893588590,1573527134913039956
20140,200,21332949,19760479,1573527134913112710,1573527134934391859
20141,200,21242284,19650195,1573527134934452178,1573527134955651125
20142,200,20800530,19000509,1573527134955704905,1573527134976422816
20143,200,22603961,20866183,1573527134976512578,1573527134999045963
20144,200,22353821,20757361,1573527134999123928,1573527135021409510
20145,200,20958270,19181487,1573527135021483882,1573527135042410256
20146,200,22295862,20421342,1573527135042448012,1573527135064705426
20147,200,20414738,18848695,1573527135064750618,1573527135085126695
20148,200,21186040,19604445,1573527135085171831,1573527135106329231
20149,200,19329375,17938465,1573527135106389244,1573527135125698108
20150,200,19962004,18533030,1573527135125723737,1573527135145619773
20151,200,19184929,17887673,1573527135145692414,1573527135164850040
20152,200,19704859,18009138,1573527135164884322,1573527135184560025
20153,200,19844478,18229803,1573527135184597945,1573527135204415081
20154,200,19701309,18547929,1573527135204449095,1573527135224125853
20155,200,19457722,18329051,1573527135224157231,1573527135243588715
20156,200,20592900,19407827,1573527135243621623,1573527135264193454
20157,200,19730542,18539236,1573527135264219489,1573527135283929104
20158,200,22041300,20714644,1573527135283955051,1573527135305974693
20159,200,18894226,17560726,1573527135306001558,1573527135324874286
20160,200,20485909,18378398,1573527135324900868,1573527135345328452
20161,200,19561096,17972085,1573527135345392514,1573527135364932187
20162,200,20754837,18671076,1573527135364958592,1573527135385692593
20163,200,21812881,20238403,1573527135385718387,1573527135407509883
20164,200,21255194,19944149,1573527135407536302,1573527135428713102
20165,200,22585511,21234086,1573527135428797138,1573527135451359907
20166,200,20992924,19247213,1573527135451387659,1573527135472360187
20167,200,22957477,21542278,1573527135472415621,1573527135495352488
20168,200,20406929,19039400,1573527135495378017,1573527135515755261
20169,200,21415587,20114092,1573527135515790078,1573527135537182485
20170,200,20452319,18791757,1573527135537211090,1573527135557632339
20171,200,19630642,18553549,1573527135557668674,1573527135577279496
20172,200,19782520,18288037,1573527135577304328,1573527135597044155
20173,200,19733132,18259114,1573527135597093121,1573527135616800580
20174,200,19581440,18151521,1573527135616832828,1573527135636390075
20175,200,20908316,19551646,1573527135636420146,1573527135657278458
20176,200,21223036,19086651,1573527135657334142,1573527135678536444
20177,200,18829828,17444597,1573527135678562186,1573527135697356054
20178,503,1066525,1066525:1120467:861675:730503:1164484,1573527135697397326,1573527135743165115
20183,200,33054213,31261450,1573527135753349156,1573527135786373475
20184,200,20822779,19645634,1573527135786411191,1573527135807212190
20185,200,20190079,18822159,1573527135807239624,1573527135827408942
20186,200,23664948,22200800,1573527135827435073,1573527135851076626
20187,200,24007014,22507188,1573527135851105700,1573527135875091561
20188,200,29056371,27548844,1573527135875117905,1573527135904152905
20189,200,25329132,24071980,1573527135904179583,1573527135929486254
20190,200,20214039,18182135,1573527135929514441,1573527135949662841
20191,200,20177555,18797626,1573527135949734078,1573527135969885002
20192,200,19078374,17765047,1573527135969918044,1573527135988973739
20193,200,20396445,18554467,1573527135989001541,1573527136009377152
20194,200,20125193,18271505,1573527136009403021,1573527136029504806
20195,200,20773711,19089975,1573527136029533381,1573527136050286033
20196,200,25530945,24428478,1573527136050312192,1573527136075822849
20197,200,21419880,19914376,1573527136075848095,1573527136097247251
20198,200,20490382,18872728,1573527136097273118,1573527136117733672
20199,200,20738610,18809974,1573527136117768897,1573527136138486883
20200,200,19015730,17843506,1573527136138512540,1573527136157507090
20201,200,19069220,17876889,1573527136157533343,1573527136176579127
20202,200,20439364,19220750,1573527136176607747,1573527136196972101
20203,200,21801591,19665681,1573527136197053483,1573527136218821008
20204,200,21634863,20395612,1573527136218862782,1573527136240408828
20205,200,25884901,24519318,1573527136240504828,1573527136266351306
20206,200,31201025,29813551,1573527136266396582,1573527136297540915
20207,200,23114377,20900710,1573527136297606777,1573527136320665674
20208,200,22082282,20497095,1573527136320729825,1573527136342785753
20209,200,21401458,19979315,1573527136342818823,1573527136364187854
20210,200,21011774,19633004,1573527136364226993,1573527136385205250
20211,200,20359329,18566765,1573527136385247171,1573527136405573452
20212,200,20782655,18758396,1573527136405613218,1573527136426375526
20213,200,20374792,19027590,1573527136426400806,1573527136446755162
20214,200,20991949,19620426,1573527136446780565,1573527136467709633
20215,200,19323121,17975447,1573527136467780475,1573527136487082340
20216,200,20903077,19538848,1573527136487157516,1573527136508033246
20217,200,20226252,18836845,1573527136508065686,1573527136528234267
20218,200,20398949,18850830,1573527136528297884,1573527136548641107
20219,200,21395274,19862685,1573527136548702183,1573527136570043150
20220,200,21739035,20435621,1573527136570102707,1573527136591821033
20221,200,21669052,20250835,1573527136591846805,1573527136613490231
20222,200,18772810,17273614,1573527136613521067,1573527136632271665
20223,200,19620307,18583834,1573527136632298913,1573527136651889178
20224,200,19014376,17760496,1573527136651924345,1573527136670918117
20225,200,18613502,17403621,1573527136670985439,1573527136689562663
20226,200,21320567,19863273,1573527136689605846,1573527136710894252
20227,200,20581162,19084692,1573527136710932066,1573527136731442593
20228,200,19397025,18003463,1573527136731520183,1573527136750896622
20229,200,20883975,19542023,1573527136750922476,1573527136771786318
20230,200,18963932,17927256,1573527136771811414,1573527136790754112
20231,200,20393238,18961862,1573527136790780461,1573527136811108167
20232,200,21034979,19536137,1573527136811179491,1573527136831944657
20233,200,19996717,18846847,1573527136832220277,1573527136852194798
20234,200,20547605,19125582,1573527136852222206,1573527136872749853
20235,200,20029688,18637788,1573527136872803826,1573527136892806581
20236,200,19646768,18175205,1573527136892840514,1573527136912448297
20237,200,20264092,19026144,1573527136912492608,1573527136932732157
20238,200,20729263,19325595,1573527136932762090,1573527136953404353
20239,200,21610027,20008312,1573527136953498177,1573527136975042739
20240,200,20636442,19233445,1573527136975115445,1573527136995717542
20241,200,19866149,18451468,1573527136995757472,1573527137015557535
20242,200,20926284,19490494,1573527137015634064,1573527137036537514
20243,200,22489970,21269459,1573527137036597090,1573527137059009813
20244,200,19900015,18586800,1573527137059096010,1573527137078966814
20245,200,19512191,17840803,1573527137079033393,1573527137098525858
20246,200,21158055,19830708,1573527137098550572,1573527137119687678
20247,200,19566954,18487084,1573527137119713754,1573527137139261073
20248,200,19639469,18466637,1573527137139285489,1573527137158904411
20249,200,19471315,18184988,1573527137158929937,1573527137178381212
20250,200,20087609,18345418,1573527137178406247,1573527137198473102
20251,200,20138796,19052828,1573527137198498899,1573527137218617098
20252,200,19060565,17942088,1573527137218642726,1573527137237683233
20253,200,19270627,17936627,1573527137237708320,1573527137256945496
20254,200,20710596,18368478,1573527137256984158,1573527137277669841
20255,200,20875617,18894803,1573527137277699930,1573527137298545227
20256,200,19300075,17995895,1573527137298607331,1573527137317887392
20257,200,24172767,22604001,1573527137317912410,1573527137342055382
20258,200,23401954,21652779,1573527137342090412,1573527137365464684
20259,200,20573583,18847709,1573527137365497677,1573527137385969966
20260,200,20729882,19327722,1573527137386078214,1573527137406764892
20261,200,21943423,20551913,1573527137406814886,1573527137428705754
20262,200,22450245,21009983,1573527137428767387,1573527137451188373
20263,200,20408781,18738463,1573527137451224266,1573527137471606294
20264,200,22098192,20549125,1573527137471639647,1573527137493657637
20265,200,19984440,18449366,1573527137493744899,1573527137513694132
20266,200,18825127,17417898,1573527137513736162,1573527137532539069
20267,200,21320007,19908919,1573527137532566684,1573527137553865884
20268,200,21328951,19873732,1573527137553892062,1573527137575200076
20269,200,21096024,19639224,1573527137575225997,1573527137596295032
20270,200,21469396,20061761,1573527137596327104,1573527137617775547
20271,200,19134577,17774308,1573527137617801436,1573527137636915506
20272,200,20371884,18603470,1573527137636940906,1573527137657291790
20273,200,21847379,20025250,1573527137657317721,1573527137679144620
20274,200,18479018,17045887,1573527137679170078,1573527137697622687
20275,200,21335449,19718975,1573527137697654115,1573527137718968397
20276,200,20308483,18751032,1573527137718994790,1573527137739282254
20277,200,20300101,18791400,1573527137739308222,1573527137759587669
20278,200,21235106,19767637,1573527137759613363,1573527137780827350
20279,200,20777543,19458215,1573527137780853399,1573527137801610056
20280,200,22066982,20132032,1573527137801635932,1573527137823673943
20281,200,19933516,18228700,1573527137823710605,1573527137843617325
20282,200,20429786,19128951,1573527137843650217,1573527137864056630
20283,200,21271109,19844467,1573527137864085680,1573527137885336048
20284,200,20246361,18887586,1573527137885361627,1573527137905587020
20285,200,19898783,18219408,1573527137905613311,1573527137925490591
20286,200,21222045,20033444,1573527137925517261,1573527137946715775
20287,200,20672058,19353498,1573527137946744898,1573527137967394417
20288,200,21033269,19386775,1573527137967422121,1573527137988434321
20289,200,22165707,20371310,1573527137988460818,1573527138010555045
20290,200,21231863,19663375,1573527138010633343,1573527138031841583
20291,200,20405481,18876738,1573527138031870378,1573527138052255594
20292,200,20171375,18733200,1573527138052310190,1573527138072462041
20293,200,24215187,22758128,1573527138072486480,1573527138096671418
20294,200,28119977,23690716,1573527138096706855,1573527138124786946
20295,200,20178467,18191351,1573527138124833887,1573527138144982602
20296,200,26295754,23636658,1573527138145017474,1573527138171283289
20297,200,20239846,18923946,1573527138171318225,1573527138191517686
20298,200,23085055,20996594,1573527138191564807,1573527138214612357
20299,200,20146490,18887070,1573527138214656862,1573527138234759547
20300,200,21514795,20106092,1573527138234810143,1573527138256286349
20301,200,19069069,17519334,1573527138256331738,1573527138275364162
20302,200,20856836,19661699,1573527138275407884,1573527138296226941
20303,200,20400693,18853096,1573527138296271530,1573527138316582638
20304,200,21176914,19510558,1573527138316679337,1573527138337830125
20305,200,21904346,20242745,1573527138337862852,1573527138359737558
20306,200,20669391,19015847,1573527138359773791,1573527138380373443
20307,200,20755124,19192271,1573527138380450140,1573527138401173068
20308,200,19215687,17553393,1573527138401211954,1573527138420388425
20309,200,19850991,18307577,1573527138420434271,1573527138440259842
20310,200,19950424,18193198,1573527138440291866,1573527138460211908
20311,200,19700986,18065746,1573527138460248985,1573527138479869332
20312,200,20808289,19137734,1573527138479970851,1573527138500749306
20313,200,19764632,18238444,1573527138500785639,1573527138520483695
20314,200,19272217,17730253,1573527138520556988,1573527138539804528
20315,200,19965184,18464979,1573527138539835499,1573527138559719424
20316,200,19987133,18469407,1573527138559807721,1573527138579768822
20317,200,19890945,18208086,1573527138579801391,1573527138599662779
20318,200,20120495,18642090,1573527138599699023,1573527138619757831
20319,200,20458817,18485194,1573527138619825319,1573527138640263333
20320,200,20432984,18910092,1573527138640293479,1573527138660706205
20321,200,21609310,19797959,1573527138660731568,1573527138682321044
20322,200,19793419,18187514,1573527138682345944,1573527138702119025
20323,200,21277123,19839086,1573527138702144423,1573527138723367867
20324,200,20337053,18749624,1573527138723427079,1573527138743741766
20325,200,20505228,18813149,1573527138743769151,1573527138764253920
20326,200,22610838,21090405,1573527138764279575,1573527138786860594
20327,200,22726696,20957102,1573527138786895641,1573527138809603605
20328,200,24889938,22979803,1573527138809627219,1573527138834490324
20329,200,21106595,19589563,1573527138834522174,1573527138855608205
20330,200,20282763,18776487,1573527138855633797,1573527138875895780
20331,200,21646320,20171045,1573527138875921583,1573527138897543349
20332,200,19535307,18282286,1573527138897573219,1573527138917087810
20333,200,22154651,20505930,1573527138917142386,1573527138939270084
20334,200,19810968,18295808,1573527138939302168,1573527138959090609
20335,503,953044,953044:1188557:1046317:1093146:1027256,1573527138959118165,1573527139005305008
20340,200,19015844,17438119,1573527139015533653,1573527139034518159
20341,200,20295204,18870728,1573527139034555366,1573527139054812234
20342,200,20981444,19573470,1573527139054857986,1573527139075765173
20343,200,21226122,19461644,1573527139075847631,1573527139097032485
20344,200,20081213,18436212,1573527139097081308,1573527139117077062
20345,200,20039887,18764904,1573527139117169959,1573527139137168579
20346,200,19410370,17881652,1573527139137217047,1573527139156606617
20347,200,19835376,18635804,1573527139156632486,1573527139176430673
20348,200,21038658,19756402,1573527139176474906,1573527139197475807
20349,200,19558280,18252211,1573527139197520663,1573527139217035603
20350,200,18777821,17322579,1573527139217085694,1573527139235826347
20351,200,19647254,18379927,1573527139235870810,1573527139255465965
20352,200,19946787,18571186,1573527139255525639,1573527139275439064
20353,200,20874758,19471052,1573527139275480010,1573527139296270384
20354,200,20229252,18867792,1573527139296362037,1573527139316549627
20355,200,20715676,19304693,1573527139316598373,1573527139337292732
20356,200,20166873,18642147,1573527139337319224,1573527139357452456
20357,200,22008281,19993949,1573527139357492966,1573527139379465222
20358,200,21267916,19815685,1573527139379508521,1573527139400755982
20359,200,20168448,18619403,1573527139400781523,1573527139420918190
20360,200,19187371,17647468,1573527139420956413,1573527139440123254
20361,200,21404566,19709356,1573527139440148803,1573527139461518074
20362,200,22350376,20752100,1573527139461560347,1573527139483871988
20363,200,20784731,19113933,1573527139483917698,1573527139504633382
20364,200,19710513,18236628,1573527139504710479,1573527139524380888
20365,200,20654905,19085459,1573527139524428179,1573527139545015919
20366,200,20801200,19213560,1573527139545088504,1573527139565842081
20367,200,24677538,21617950,1573527139565895628,1573527139590551029
20368,200,20130634,18239394,1573527139590578233,1573527139610688946
20369,200,21155954,19710602,1573527139610741026,1573527139631845638
20370,200,20905856,19487034,1573527139631903287,1573527139652755810
20371,200,21766710,20190997,1573527139652814857,1573527139674508878
20372,200,20523708,18948332,1573527139674588293,1573527139695079620
20373,200,21052725,19559065,1573527139695118674,1573527139716100363
20374,200,19274387,17844629,1573527139716178376,1573527139735427209
20375,200,20970508,19189500,1573527139735459262,1573527139756346614
20376,200,22025372,19954018,1573527139756436976,1573527139778400189
20377,200,20315523,18802001,1573527139778469160,1573527139798756231
20378,200,21004352,19274060,1573527139798796665,1573527139819713180
20379,200,24548796,22902810,1573527139819808007,1573527139844293061
20380,200,20529654,19261654,1573527139844363768,1573527139864866515
20381,200,22355909,19872329,1573527139864900037,1573527139887184429
20382,200,25625181,24034789,1573527139887263004,1573527139912863307
20383,200,24266104,22738058,1573527139912894846,1573527139937076244
20384,200,22325317,19141151,1573527139937168114,1573527139959431865
20385,200,20040947,18636247,1573527139959500171,1573527139979512083
20386,200,22020496,20260834,1573527139979547663,1573527140001497083
20387,200,21801263,20471951,1573527140001575441,1573527140023352850
20388,200,22115314,20530196,1573527140023382884,1573527140045394657
20389,200,22838987,20861212,1573527140045505439,1573527140067924873
20390,200,23132344,21509755,1573527140068463711,1573527140091543500
20391,200,22303697,20758284,1573527140091603060,1573527140113875696
20392,200,19920803,18580138,1573527140113913082,1573527140133777806
20393,200,21264030,19133748,1573527140133840082,1573527140155082142
20394,200,19962677,17818050,1573527140155109662,1573527140174995495
20395,200,21573598,20253056,1573527140175079337,1573527140196570360
20396,200,21652017,20528554,1573527140196660124,1573527140218247186
20397,200,21289163,20025646,1573527140218319088,1573527140239575569
20398,200,19456113,18111157,1573527140239614887,1573527140258992794
20399,200,19339416,17695725,1573527140259078368,1573527140278392447
20400,200,21391060,20019586,1573527140278424247,1573527140299793608
20401,200,20713265,19301468,1573527140299820606,1573527140320510198
20402,200,20832815,19513441,1573527140320538971,1573527140341300584
20403,200,23538652,20963438,1573527140341378831,1573527140364898622
20404,200,24824687,20579994,1573527140364922466,1573527140389726918
20405,200,22477859,20308387,1573527140389752107,1573527140412200523
20406,200,20906818,19474136,1573527140412267956,1573527140433120229
20407,200,20637657,18657661,1573527140433180311,1573527140453788076
20408,200,20255883,19032144,1573527140453823038,1573527140474049435
20409,200,20477610,19134860,1573527140474116207,1573527140494546928
20410,200,22245961,20827335,1573527140494599683,1573527140516812758
20411,200,23031934,20867296,1573527140516853843,1573527140539836420
20412,200,22139393,20803250,1573527140539891483,1573527140562008519
20413,200,19155782,17736313,1573527140562035861,1573527140581161146
20414,200,20281914,18407040,1573527140581229856,1573527140601487855
20415,200,20061393,18626409,1573527140601575660,1573527140621606880
20416,200,18908802,17495664,1573527140621642262,1573527140640519035
20417,200,19874333,18424978,1573527140640555976,1573527140660400632
20418,200,19431722,18108260,1573527140660468561,1573527140679879579
20419,200,20333341,18538926,1573527140679932809,1573527140700245800
20420,200,21214711,19773832,1573527140700300032,1573527140721492202
20421,200,19856409,18683228,1573527140721519693,1573527140741317983
20422,200,19701631,18364829,1573527140741381523,1573527140761058602
20423,200,25825427,23817160,1573527140761088067,1573527140786890771
20424,200,19750079,18233875,1573527140786944992,1573527140806675536
20425,200,24936685,23560828,1573527140806699947,1573527140831614785
20426,200,21406699,20035964,1573527140831641655,1573527140853027883
20427,200,22541953,20492772,1573527140853053352,1573527140875532078
20428,200,20112773,18689362,1573527140875600603,1573527140895692669
20429,200,19911304,18380970,1573527140895718228,1573527140915573752
20430,200,20854325,19191880,1573527140915635211,1573527140936470158
20431,200,24032337,22487136,1573527140936494507,1573527140960476041
20432,200,21384968,19907425,1573527140960532174,1573527140981895414
20433,200,20751139,18955177,1573527140981921928,1573527141002650435
20434,200,21204330,19922584,1573527141002708805,1573527141023845492
20435,200,20375041,18682740,1573527141023918818,1573527141044263280
20436,200,20279417,18744546,1573527141044326234,1573527141064586995
20437,200,20415401,18237327,1573527141064610537,1573527141084508879
20438,200,20696016,18350281,1573527141085256818,1573527141105896101
20439,200,20709427,19352753,1573527141105959663,1573527141126646738
